period,destination_code,destination_iso,destination,export_value_usd,month,year
202401,558,NIC,Nicaragua,422948.0,2024-01-01,2024
202401,566,NGA,Nigeria,11648933.0,2024-01-01,2024
202401,579,NOR,Norway,1572132.0,2024-01-01,2024
202401,586,PAK,Pakistan,10523931.0,2024-01-01,2024
202401,591,PAN,Panama,2447430.0,2024-01-01,2024
202401,598,PNG,Papua New Guinea,45878.0,2024-01-01,2024
202401,600,PRY,Paraguay,443136.0,2024-01-01,2024
202401,604,PER,Peru,1858437.0,2024-01-01,2024
202401,608,PHL,Philippines,8245485.0,2024-01-01,2024
202401,616,POL,Poland,64454403.0,2024-01-01,2024
202401,620,PRT,Portugal,2304499.0,2024-01-01,2024
202401,624,GNB,Guinea-Bissau,104032.0,2024-01-01,2024
202401,626,TLS,Timor-Leste,304.0,2024-01-01,2024
202401,634,QAT,Qatar,452691.0,2024-01-01,2024
202401,636,A79,"Rest of America, nes",29521.0,2024-01-01,2024
202401,642,ROU,Romania,6088145.0,2024-01-01,2024
202401,643,RUS,Russian Federation,46064675.0,2024-01-01,2024
202401,646,RWA,Rwanda,35841.0,2024-01-01,2024
202401,662,LCA,Saint Lucia,5601.0,2024-01-01,2024
202401,682,SAU,Saudi Arabia,9037826.0,2024-01-01,2024
202401,686,SEN,Senegal,905800.0,2024-01-01,2024
202401,688,SRB,Serbia,138997.0,2024-01-01,2024
202401,690,SYC,Seychelles,441.0,2024-01-01,2024
202401,694,SLE,Sierra Leone,168673.0,2024-01-01,2024
202401,699,IND,India,180410580.0,2024-01-01,2024
202401,702,SGP,Singapore,13306257.0,2024-01-01,2024
202401,703,SVK,Slovakia,13947792.0,2024-01-01,2024
202401,704,VNM,Viet Nam,313118809.0,2024-01-01,2024
202401,705,SVN,Slovenia,14253445.0,2024-01-01,2024
202401,706,SOM,Somalia,39942.0,2024-01-01,2024
202401,710,ZAF,South Africa,41671546.0,2024-01-01,2024
202401,716,ZWE,Zimbabwe,1835674.0,2024-01-01,2024
202401,724,ESP,Spain,118637723.0,2024-01-01,2024
202401,728,SSD,South Sudan,20769.0,2024-01-01,2024
202401,740,SUR,Suriname,1897.0,2024-01-01,2024
202401,752,SWE,Sweden,16541170.0,2024-01-01,2024
202401,757,CHE,Switzerland,3772501.0,2024-01-01,2024
202401,760,SYR,Syria,363009.0,2024-01-01,2024
202401,762,TJK,Tajikistan,10222.0,2024-01-01,2024
202401,764,THA,Thailand,35668130.0,2024-01-01,2024
202401,768,TGO,Togo,493939.0,2024-01-01,2024
202401,780,TTO,Trinidad and Tobago,28765.0,2024-01-01,2024
202401,784,ARE,United Arab Emirates,20984858.0,2024-01-01,2024
202401,788,TUN,Tunisia,50194.0,2024-01-01,2024
202401,792,TUR,Türkiye,51193002.0,2024-01-01,2024
202401,795,TKM,Turkmenistan,80.0,2024-01-01,2024
202401,800,UGA,Uganda,168636.0,2024-01-01,2024
202401,804,UKR,Ukraine,7375120.0,2024-01-01,2024
202401,818,EGY,Egypt,2273576.0,2024-01-01,2024
202401,826,GBR,United Kingdom,77873799.0,2024-01-01,2024
202401,834,TZA,United Rep. of Tanzania,2570635.0,2024-01-01,2024
202401,842,USA,USA,1097557592.0,2024-01-01,2024
202401,854,BFA,Burkina Faso,997092.0,2024-01-01,2024
202401,858,URY,Uruguay,1218100.0,2024-01-01,2024
202401,860,UZB,Uzbekistan,1034925.0,2024-01-01,2024
202401,862,VEN,Venezuela,109014.0,2024-01-01,2024
202401,887,YEM,Yemen,284411.0,2024-01-01,2024
202401,894,ZMB,Zambia,301875.0,2024-01-01,2024
202401,899,_X ,"Areas, nes",94646.0,2024-01-01,2024
202402,4,AFG,Afghanistan,166201.0,2024-02-01,2024
202402,8,ALB,Albania,209638.0,2024-02-01,2024
202402,12,DZA,Algeria,1716264.0,2024-02-01,2024
202402,20,AND,Andorra,39.0,2024-02-01,2024
202402,24,AGO,Angola,59182.0,2024-02-01,2024
202402,32,ARG,Argentina,670384.0,2024-02-01,2024
202402,36,AUS,Australia,38689493.0,2024-02-01,2024
202402,40,AUT,Austria,3838390.0,2024-02-01,2024
202402,44,BHS,Bahamas,4142.0,2024-02-01,2024
202402,48,BHR,Bahrain,41214.0,2024-02-01,2024
202402,50,BGD,Bangladesh,4338647.0,2024-02-01,2024
202402,52,BRB,Barbados,5580.0,2024-02-01,2024
202402,56,BEL,Belgium,39822996.0,2024-02-01,2024
202402,68,BOL,Bolivia (Plurinational State of),211518.0,2024-02-01,2024
202402,70,BIH,Bosnia Herzegovina,434959.0,2024-02-01,2024
202402,72,BWA,Botswana,123080.0,2024-02-01,2024
202402,76,BRA,Brazil,32992679.0,2024-02-01,2024
202402,84,BLZ,Belize,12823.0,2024-02-01,2024
202402,96,BRN,Brunei Darussalam,6205.0,2024-02-01,2024
202402,100,BGR,Bulgaria,1213723.0,2024-02-01,2024
202402,104,MMR,Myanmar,7864424.0,2024-02-01,2024
202402,108,BDI,Burundi,510.0,2024-02-01,2024
202402,112,BLR,Belarus,545279.0,2024-02-01,2024
202402,116,KHM,Cambodia,344104.0,2024-02-01,2024
202402,120,CMR,Cameroon,300814.0,2024-02-01,2024
202402,124,CAN,Canada,31711962.0,2024-02-01,2024
202402,136,CYM,Cayman Isds,2628.0,2024-02-01,2024
202402,140,CAF,Central African Rep.,776433.0,2024-02-01,2024
202402,144,LKA,Sri Lanka,102669.0,2024-02-01,2024
202402,148,TCD,Chad,339676.0,2024-02-01,2024
202402,152,CHL,Chile,16032826.0,2024-02-01,2024
202402,170,COL,Colombia,2387456.0,2024-02-01,2024
202402,174,COM,Comoros,631.0,2024-02-01,2024
202402,178,COG,Congo,185510.0,2024-02-01,2024
202402,180,COD,Dem. Rep. of the Congo,576939.0,2024-02-01,2024
202402,188,CRI,Costa Rica,98274.0,2024-02-01,2024
202402,191,HRV,Croatia,1160912.0,2024-02-01,2024
202402,192,CUB,Cuba,112153.0,2024-02-01,2024
202402,196,CYP,Cyprus,96131.0,2024-02-01,2024
202402,203,CZE,Czechia,22908709.0,2024-02-01,2024
202402,204,BEN,Benin,99394.0,2024-02-01,2024
202402,208,DNK,Denmark,2420268.0,2024-02-01,2024
202402,214,DOM,Dominican Rep.,309646.0,2024-02-01,2024
202402,218,ECU,Ecuador,641437.0,2024-02-01,2024
202402,222,SLV,El Salvador,595223.0,2024-02-01,2024
202402,226,GNQ,Equatorial Guinea,4962.0,2024-02-01,2024
202402,231,ETH,Ethiopia,149227.0,2024-02-01,2024
202402,232,ERI,Eritrea,160.0,2024-02-01,2024
202402,233,EST,Estonia,566910.0,2024-02-01,2024
202402,242,FJI,Fiji,883085.0,2024-02-01,2024
202402,246,FIN,Finland,45591262.0,2024-02-01,2024
202402,251,FRA,France,33951592.0,2024-02-01,2024
202402,258,PYF,French Polynesia,10296.0,2024-02-01,2024
202402,262,DJI,Djibouti,9165.0,2024-02-01,2024
202402,266,GAB,Gabon,310.0,2024-02-01,2024
202402,275,PSE,State of Palestine,26251.0,2024-02-01,2024
202402,276,DEU,Germany,842314580.0,2024-02-01,2024
202402,288,GHA,Ghana,666147.0,2024-02-01,2024
202402,300,GRC,Greece,2125895.0,2024-02-01,2024
202402,308,GRD,Grenada,122569.0,2024-02-01,2024
202402,320,GTM,Guatemala,283452.0,2024-02-01,2024
202402,324,GIN,Guinea,152658.0,2024-02-01,2024
202402,328,GUY,Guyana,58929.0,2024-02-01,2024
202402,332,HTI,Haiti,618509.0,2024-02-01,2024
202402,340,HND,Honduras,779799.0,2024-02-01,2024
202402,344,HKG,"China, Hong Kong SAR",56461448.0,2024-02-01,2024
202402,348,HUN,Hungary,57768817.0,2024-02-01,2024
202402,360,IDN,Indonesia,38075712.0,2024-02-01,2024
202402,364,IRN,Iran,16884.0,2024-02-01,2024
202402,368,IRQ,Iraq,526280.0,2024-02-01,2024
202402,372,IRL,Ireland,1449731.0,2024-02-01,2024
202402,376,ISR,Israel,29029698.0,2024-02-01,2024
202402,380,ITA,Italy,89730825.0,2024-02-01,2024
202402,384,CIV,Côte d'Ivoire,148238.0,2024-02-01,2024
202402,388,JAM,Jamaica,369436.0,2024-02-01,2024
202402,392,JPN,Japan,143562309.0,2024-02-01,2024
202402,398,KAZ,Kazakhstan,866907.0,2024-02-01,2024
202402,400,JOR,Jordan,544321.0,2024-02-01,2024
202402,404,KEN,Kenya,2269636.0,2024-02-01,2024
202402,410,KOR,Rep. of Korea,286315291.0,2024-02-01,2024
202402,414,KWT,Kuwait,248665.0,2024-02-01,2024
202402,417,KGZ,Kyrgyzstan,241325.0,2024-02-01,2024
202402,422,LBN,Lebanon,2337702.0,2024-02-01,2024
202402,428,LVA,Latvia,71059.0,2024-02-01,2024
202402,430,LBR,Liberia,471503.0,2024-02-01,2024
202402,434,LBY,Libya,153241.0,2024-02-01,2024
202402,440,LTU,Lithuania,627296.0,2024-02-01,2024
202402,442,LUX,Luxembourg,682.0,2024-02-01,2024
202402,446,MAC,"China, Macao SAR",18454.0,2024-02-01,2024
202402,450,MDG,Madagascar,810004.0,2024-02-01,2024
202402,454,MWI,Malawi,172465.0,2024-02-01,2024
202402,458,MYS,Malaysia,18382889.0,2024-02-01,2024
202402,462,MDV,Maldives,25344.0,2024-02-01,2024
202402,466,MLI,Mali,2080447.0,2024-02-01,2024
202402,470,MLT,Malta,392.0,2024-02-01,2024
202402,478,MRT,Mauritania,2561967.0,2024-02-01,2024
202402,480,MUS,Mauritius,41285.0,2024-02-01,2024
202402,484,MEX,Mexico,36844313.0,2024-02-01,2024
202402,490,S19,"Other Asia, nes",26578371.0,2024-02-01,2024
202402,496,MNG,Mongolia,363.0,2024-02-01,2024
202402,498,MDA,Rep. of Moldova,87693.0,2024-02-01,2024
202402,499,MNE,Montenegro,158.0,2024-02-01,2024
202402,504,MAR,Morocco,2765503.0,2024-02-01,2024
202402,508,MOZ,Mozambique,1083988.0,2024-02-01,2024
202402,512,OMN,Oman,602276.0,2024-02-01,2024
202402,516,NAM,Namibia,5324.0,2024-02-01,2024
202402,524,NPL,Nepal,161639.0,2024-02-01,2024
202402,527,O19,"Oceania, nes",10814.0,2024-02-01,2024
202402,528,NLD,Netherlands,179147872.0,2024-02-01,2024
202402,531,CUW,Curaçao,166659.0,2024-02-01,2024
202402,533,ABW,Aruba,9226.0,2024-02-01,2024
202402,540,NCL,New Caledonia,7109.0,2024-02-01,2024
202402,548,VUT,Vanuatu,3041.0,2024-02-01,2024
202402,554,NZL,New Zealand,6241369.0,2024-02-01,2024
202402,558,NIC,Nicaragua,63509.0,2024-02-01,2024
202402,566,NGA,Nigeria,8825711.0,2024-02-01,2024
202402,579,NOR,Norway,2300998.0,2024-02-01,2024
202402,586,PAK,Pakistan,11950482.0,2024-02-01,2024
202402,591,PAN,Panama,5448891.0,2024-02-01,2024
202402,598,PNG,Papua New Guinea,3523.0,2024-02-01,2024
202402,600,PRY,Paraguay,66172.0,2024-02-01,2024
202402,604,PER,Peru,2703625.0,2024-02-01,2024
202402,608,PHL,Philippines,3733369.0,2024-02-01,2024
202402,616,POL,Poland,30379524.0,2024-02-01,2024
202402,620,PRT,Portugal,6850430.0,2024-02-01,2024
202402,626,TLS,Timor-Leste,3814.0,2024-02-01,2024
202402,634,QAT,Qatar,117205.0,2024-02-01,2024
202402,636,A79,"Rest of America, nes",10188.0,2024-02-01,2024
202402,642,ROU,Romania,5233646.0,2024-02-01,2024
202402,643,RUS,Russian Federation,20619065.0,2024-02-01,2024
202402,646,RWA,Rwanda,43570.0,2024-02-01,2024
202402,682,SAU,Saudi Arabia,4673949.0,2024-02-01,2024
202402,686,SEN,Senegal,545301.0,2024-02-01,2024
202402,688,SRB,Serbia,85138.0,2024-02-01,2024
202402,694,SLE,Sierra Leone,195456.0,2024-02-01,2024
202402,699,IND,India,137229633.0,2024-02-01,2024
202402,702,SGP,Singapore,8703525.0,2024-02-01,2024
202402,703,SVK,Slovakia,31190211.0,2024-02-01,2024
202402,704,VNM,Viet Nam,175097080.0,2024-02-01,2024
202402,705,SVN,Slovenia,17924956.0,2024-02-01,2024
202402,706,SOM,Somalia,96381.0,2024-02-01,2024
202402,710,ZAF,South Africa,20351244.0,2024-02-01,2024
202402,716,ZWE,Zimbabwe,1205964.0,2024-02-01,2024
202402,724,ESP,Spain,72029038.0,2024-02-01,2024
202402,740,SUR,Suriname,111.0,2024-02-01,2024
202402,748,SWZ,Eswatini,93000.0,2024-02-01,2024
202402,752,SWE,Sweden,6689267.0,2024-02-01,2024
202402,757,CHE,Switzerland,836301.0,2024-02-01,2024
202402,760,SYR,Syria,15944.0,2024-02-01,2024
202402,764,THA,Thailand,33023637.0,2024-02-01,2024
202402,768,TGO,Togo,31536.0,2024-02-01,2024
202402,780,TTO,Trinidad and Tobago,16761.0,2024-02-01,2024
202402,784,ARE,United Arab Emirates,17517964.0,2024-02-01,2024
202402,788,TUN,Tunisia,53964.0,2024-02-01,2024
202402,792,TUR,Türkiye,14455124.0,2024-02-01,2024
202402,800,UGA,Uganda,708598.0,2024-02-01,2024
202402,804,UKR,Ukraine,3918837.0,2024-02-01,2024
202402,807,MKD,North Macedonia,32219.0,2024-02-01,2024
202402,818,EGY,Egypt,2751361.0,2024-02-01,2024
202402,826,GBR,United Kingdom,108576045.0,2024-02-01,2024
202402,834,TZA,United Rep. of Tanzania,248913.0,2024-02-01,2024
202402,842,USA,USA,815675712.0,2024-02-01,2024
202402,854,BFA,Burkina Faso,2867950.0,2024-02-01,2024
202402,858,URY,Uruguay,675232.0,2024-02-01,2024
202402,860,UZB,Uzbekistan,844274.0,2024-02-01,2024
202402,862,VEN,Venezuela,354084.0,2024-02-01,2024
202402,882,WSM,Samoa,50305.0,2024-02-01,2024
202402,887,YEM,Yemen,624668.0,2024-02-01,2024
202402,899,_X ,"Areas, nes",64270.0,2024-02-01,2024
202403,4,AFG,Afghanistan,10024.0,2024-03-01,2024
202403,8,ALB,Albania,123298.0,2024-03-01,2024
202403,12,DZA,Algeria,518288.0,2024-03-01,2024
202403,24,AGO,Angola,83988.0,2024-03-01,2024
202403,28,ATG,Antigua and Barbuda,48031.0,2024-03-01,2024
202403,32,ARG,Argentina,1638418.0,2024-03-01,2024
202403,36,AUS,Australia,64843202.0,2024-03-01,2024
202403,40,AUT,Austria,7075323.0,2024-03-01,2024
202403,44,BHS,Bahamas,11204.0,2024-03-01,2024
202403,48,BHR,Bahrain,11405.0,2024-03-01,2024
202403,50,BGD,Bangladesh,4443951.0,2024-03-01,2024
202403,52,BRB,Barbados,7739.0,2024-03-01,2024
202403,56,BEL,Belgium,70106793.0,2024-03-01,2024
202403,60,BMU,Bermuda,25775.0,2024-03-01,2024
202403,68,BOL,Bolivia (Plurinational State of),529125.0,2024-03-01,2024
202403,70,BIH,Bosnia Herzegovina,81468.0,2024-03-01,2024
202403,72,BWA,Botswana,158617.0,2024-03-01,2024
202403,76,BRA,Brazil,38968037.0,2024-03-01,2024
202403,84,BLZ,Belize,14738.0,2024-03-01,2024
202403,90,SLB,Solomon Isds,44745.0,2024-03-01,2024
202403,96,BRN,Brunei Darussalam,160513.0,2024-03-01,2024
202403,100,BGR,Bulgaria,2919780.0,2024-03-01,2024
202403,104,MMR,Myanmar,10019289.0,2024-03-01,2024
202403,112,BLR,Belarus,132058.0,2024-03-01,2024
202403,116,KHM,Cambodia,1481348.0,2024-03-01,2024
202403,120,CMR,Cameroon,938473.0,2024-03-01,2024
202403,124,CAN,Canada,59721210.0,2024-03-01,2024
202403,132,CPV,Cabo Verde,16767.0,2024-03-01,2024
202403,140,CAF,Central African Rep.,1032319.0,2024-03-01,2024
202403,144,LKA,Sri Lanka,768281.0,2024-03-01,2024
202403,148,TCD,Chad,1869348.0,2024-03-01,2024
202403,152,CHL,Chile,78050931.0,2024-03-01,2024
202403,170,COL,Colombia,1325413.0,2024-03-01,2024
202403,178,COG,Congo,302260.0,2024-03-01,2024
202403,180,COD,Dem. Rep. of the Congo,1826096.0,2024-03-01,2024
202403,188,CRI,Costa Rica,147015.0,2024-03-01,2024
202403,191,HRV,Croatia,752301.0,2024-03-01,2024
202403,196,CYP,Cyprus,242014.0,2024-03-01,2024
202403,203,CZE,Czechia,36869688.0,2024-03-01,2024
202403,204,BEN,Benin,1585137.0,2024-03-01,2024
202403,208,DNK,Denmark,2888570.0,2024-03-01,2024
202403,212,DMA,Dominica,1300.0,2024-03-01,2024
202403,214,DOM,Dominican Rep.,382010.0,2024-03-01,2024
202403,218,ECU,Ecuador,182763.0,2024-03-01,2024
202403,222,SLV,El Salvador,405812.0,2024-03-01,2024
202403,231,ETH,Ethiopia,1445894.0,2024-03-01,2024
202403,232,ERI,Eritrea,19800.0,2024-03-01,2024
202403,233,EST,Estonia,644708.0,2024-03-01,2024
202403,234,FRO,Faroe Isds,195548.0,2024-03-01,2024
202403,242,FJI,Fiji,2399.0,2024-03-01,2024
202403,246,FIN,Finland,55642035.0,2024-03-01,2024
202403,251,FRA,France,92253813.0,2024-03-01,2024
202403,258,PYF,French Polynesia,269448.0,2024-03-01,2024
202403,262,DJI,Djibouti,127760.0,2024-03-01,2024
202403,270,GMB,Gambia,182358.0,2024-03-01,2024
202403,276,DEU,Germany,951736937.0,2024-03-01,2024
202403,288,GHA,Ghana,856938.0,2024-03-01,2024
202403,300,GRC,Greece,3419187.0,2024-03-01,2024
202403,308,GRD,Grenada,21102.0,2024-03-01,2024
202403,320,GTM,Guatemala,105192.0,2024-03-01,2024
202403,324,GIN,Guinea,458491.0,2024-03-01,2024
202403,328,GUY,Guyana,22377.0,2024-03-01,2024
202403,332,HTI,Haiti,98900.0,2024-03-01,2024
202403,340,HND,Honduras,162919.0,2024-03-01,2024
202403,344,HKG,"China, Hong Kong SAR",90994584.0,2024-03-01,2024
202403,348,HUN,Hungary,47366573.0,2024-03-01,2024
202403,352,ISL,Iceland,12255.0,2024-03-01,2024
202403,360,IDN,Indonesia,39074598.0,2024-03-01,2024
202403,364,IRN,Iran,3019469.0,2024-03-01,2024
202403,368,IRQ,Iraq,2823487.0,2024-03-01,2024
202403,372,IRL,Ireland,1953521.0,2024-03-01,2024
202403,376,ISR,Israel,21883951.0,2024-03-01,2024
202403,380,ITA,Italy,32387094.0,2024-03-01,2024
202403,384,CIV,Côte d'Ivoire,434161.0,2024-03-01,2024
202403,388,JAM,Jamaica,1813414.0,2024-03-01,2024
202403,392,JPN,Japan,222542584.0,2024-03-01,2024
202403,398,KAZ,Kazakhstan,1317000.0,2024-03-01,2024
202403,400,JOR,Jordan,1383283.0,2024-03-01,2024
202403,404,KEN,Kenya,3295955.0,2024-03-01,2024
202403,410,KOR,Rep. of Korea,298138169.0,2024-03-01,2024
202403,414,KWT,Kuwait,482137.0,2024-03-01,2024
202403,417,KGZ,Kyrgyzstan,206766.0,2024-03-01,2024
202403,418,LAO,Lao People's Dem. Rep.,71891.0,2024-03-01,2024
202403,422,LBN,Lebanon,2314918.0,2024-03-01,2024
202403,428,LVA,Latvia,409045.0,2024-03-01,2024
202403,430,LBR,Liberia,2534.0,2024-03-01,2024
202403,434,LBY,Libya,36053.0,2024-03-01,2024
202403,440,LTU,Lithuania,826345.0,2024-03-01,2024
202403,442,LUX,Luxembourg,59376.0,2024-03-01,2024
202403,446,MAC,"China, Macao SAR",23719.0,2024-03-01,2024
202403,450,MDG,Madagascar,5669238.0,2024-03-01,2024
202403,454,MWI,Malawi,234444.0,2024-03-01,2024
202403,458,MYS,Malaysia,24092277.0,2024-03-01,2024
202403,462,MDV,Maldives,123650.0,2024-03-01,2024
202403,466,MLI,Mali,1951794.0,2024-03-01,2024
202403,470,MLT,Malta,17707.0,2024-03-01,2024
202403,478,MRT,Mauritania,279538.0,2024-03-01,2024
202403,480,MUS,Mauritius,92991.0,2024-03-01,2024
202403,484,MEX,Mexico,41620295.0,2024-03-01,2024
202403,490,S19,"Other Asia, nes",48150892.0,2024-03-01,2024
202403,496,MNG,Mongolia,624784.0,2024-03-01,2024
202403,504,MAR,Morocco,3768538.0,2024-03-01,2024
202403,508,MOZ,Mozambique,828086.0,2024-03-01,2024
202403,512,OMN,Oman,111486.0,2024-03-01,2024
202403,516,NAM,Namibia,37403.0,2024-03-01,2024
202403,520,NRU,Nauru,96795.0,2024-03-01,2024
202403,524,NPL,Nepal,213108.0,2024-03-01,2024
202403,527,O19,"Oceania, nes",32000.0,2024-03-01,2024
202403,528,NLD,Netherlands,151581205.0,2024-03-01,2024
202403,531,CUW,Curaçao,13565.0,2024-03-01,2024
202403,540,NCL,New Caledonia,41799.0,2024-03-01,2024
202403,548,VUT,Vanuatu,3394.0,2024-03-01,2024
202403,554,NZL,New Zealand,22066451.0,2024-03-01,2024
202403,558,NIC,Nicaragua,319977.0,2024-03-01,2024
202403,562,NER,Niger,132048.0,2024-03-01,2024
202403,566,NGA,Nigeria,12809543.0,2024-03-01,2024
202403,568,E19,"Other Europe, nes",92.0,2024-03-01,2024
202403,579,NOR,Norway,3763247.0,2024-03-01,2024
202403,586,PAK,Pakistan,12676704.0,2024-03-01,2024
202403,591,PAN,Panama,6896530.0,2024-03-01,2024
202403,598,PNG,Papua New Guinea,58316.0,2024-03-01,2024
202403,600,PRY,Paraguay,340412.0,2024-03-01,2024
202403,604,PER,Peru,2080155.0,2024-03-01,2024
202403,608,PHL,Philippines,6859495.0,2024-03-01,2024
202403,616,POL,Poland,55820253.0,2024-03-01,2024
202403,620,PRT,Portugal,2238776.0,2024-03-01,2024
202403,624,GNB,Guinea-Bissau,6535.0,2024-03-01,2024
202403,626,TLS,Timor-Leste,24728.0,2024-03-01,2024
202403,634,QAT,Qatar,309411.0,2024-03-01,2024
202403,636,A79,"Rest of America, nes",125733.0,2024-03-01,2024
202403,642,ROU,Romania,16678725.0,2024-03-01,2024
202403,643,RUS,Russian Federation,12890668.0,2024-03-01,2024
202403,646,RWA,Rwanda,307177.0,2024-03-01,2024
202403,662,LCA,Saint Lucia,2500.0,2024-03-01,2024
202403,682,SAU,Saudi Arabia,5348592.0,2024-03-01,2024
202403,686,SEN,Senegal,1107307.0,2024-03-01,2024
202403,688,SRB,Serbia,1826609.0,2024-03-01,2024
202403,690,SYC,Seychelles,5992.0,2024-03-01,2024
202403,694,SLE,Sierra Leone,1535642.0,2024-03-01,2024
202403,699,IND,India,141722460.0,2024-03-01,2024
202403,702,SGP,Singapore,20240584.0,2024-03-01,2024
202403,703,SVK,Slovakia,14758376.0,2024-03-01,2024
202403,704,VNM,Viet Nam,277873393.0,2024-03-01,2024
202403,705,SVN,Slovenia,21005722.0,2024-03-01,2024
202403,706,SOM,Somalia,1182570.0,2024-03-01,2024
202403,710,ZAF,South Africa,27492512.0,2024-03-01,2024
202403,716,ZWE,Zimbabwe,1582483.0,2024-03-01,2024
202403,724,ESP,Spain,46135343.0,2024-03-01,2024
202403,728,SSD,South Sudan,37106.0,2024-03-01,2024
202403,740,SUR,Suriname,67252.0,2024-03-01,2024
202403,752,SWE,Sweden,7030009.0,2024-03-01,2024
202403,757,CHE,Switzerland,3779161.0,2024-03-01,2024
202403,760,SYR,Syria,701799.0,2024-03-01,2024
202403,762,TJK,Tajikistan,456814.0,2024-03-01,2024
202403,764,THA,Thailand,32869992.0,2024-03-01,2024
202403,768,TGO,Togo,247460.0,2024-03-01,2024
202403,780,TTO,Trinidad and Tobago,7768.0,2024-03-01,2024
202403,784,ARE,United Arab Emirates,16768900.0,2024-03-01,2024
202403,788,TUN,Tunisia,120868.0,2024-03-01,2024
202403,792,TUR,Türkiye,14701654.0,2024-03-01,2024
202403,796,TCA,Turks and Caicos Isds,3282.0,2024-03-01,2024
202403,800,UGA,Uganda,2366832.0,2024-03-01,2024
202403,804,UKR,Ukraine,6786024.0,2024-03-01,2024
202403,807,MKD,North Macedonia,285878.0,2024-03-01,2024
202403,818,EGY,Egypt,2761567.0,2024-03-01,2024
202403,826,GBR,United Kingdom,107814954.0,2024-03-01,2024
202403,834,TZA,United Rep. of Tanzania,1486488.0,2024-03-01,2024
202403,842,USA,USA,999254985.0,2024-03-01,2024
202403,854,BFA,Burkina Faso,420740.0,2024-03-01,2024
202403,858,URY,Uruguay,799543.0,2024-03-01,2024
202403,860,UZB,Uzbekistan,1020391.0,2024-03-01,2024
202403,862,VEN,Venezuela,526861.0,2024-03-01,2024
202403,887,YEM,Yemen,474498.0,2024-03-01,2024
202403,894,ZMB,Zambia,143698.0,2024-03-01,2024
202403,899,_X ,"Areas, nes",307283.0,2024-03-01,2024
202404,4,AFG,Afghanistan,445303.0,2024-04-01,2024
202404,8,ALB,Albania,23179.0,2024-04-01,2024
202404,12,DZA,Algeria,133527.0,2024-04-01,2024
202404,24,AGO,Angola,9869.0,2024-04-01,2024
202404,28,ATG,Antigua and Barbuda,27770.0,2024-04-01,2024
202404,32,ARG,Argentina,1198660.0,2024-04-01,2024
202404,36,AUS,Australia,89082488.0,2024-04-01,2024
202404,40,AUT,Austria,4380970.0,2024-04-01,2024
202404,44,BHS,Bahamas,174526.0,2024-04-01,2024
202404,48,BHR,Bahrain,11238.0,2024-04-01,2024
202404,50,BGD,Bangladesh,5763800.0,2024-04-01,2024
202404,52,BRB,Barbados,142188.0,2024-04-01,2024
202404,56,BEL,Belgium,44126468.0,2024-04-01,2024
202404,64,BTN,Bhutan,1544.0,2024-04-01,2024
202404,68,BOL,Bolivia (Plurinational State of),62666.0,2024-04-01,2024
202404,70,BIH,Bosnia Herzegovina,76649.0,2024-04-01,2024
202404,72,BWA,Botswana,32248.0,2024-04-01,2024
202404,76,BRA,Brazil,30687620.0,2024-04-01,2024
202404,84,BLZ,Belize,33885.0,2024-04-01,2024
202404,90,SLB,Solomon Isds,577.0,2024-04-01,2024
202404,96,BRN,Brunei Darussalam,13549.0,2024-04-01,2024
202404,100,BGR,Bulgaria,2023411.0,2024-04-01,2024
202404,104,MMR,Myanmar,9783188.0,2024-04-01,2024
202404,108,BDI,Burundi,62407.0,2024-04-01,2024
202404,112,BLR,Belarus,194622.0,2024-04-01,2024
202404,116,KHM,Cambodia,872705.0,2024-04-01,2024
202404,120,CMR,Cameroon,247912.0,2024-04-01,2024
202404,124,CAN,Canada,72002557.0,2024-04-01,2024
202404,132,CPV,Cabo Verde,2979.0,2024-04-01,2024
202404,140,CAF,Central African Rep.,213077.0,2024-04-01,2024
202404,144,LKA,Sri Lanka,1158436.0,2024-04-01,2024
202404,148,TCD,Chad,875106.0,2024-04-01,2024
202404,152,CHL,Chile,18698788.0,2024-04-01,2024
202404,170,COL,Colombia,2484716.0,2024-04-01,2024
202404,174,COM,Comoros,1363353.0,2024-04-01,2024
202404,178,COG,Congo,27947.0,2024-04-01,2024
202404,180,COD,Dem. Rep. of the Congo,653795.0,2024-04-01,2024
202404,188,CRI,Costa Rica,122015.0,2024-04-01,2024
202404,191,HRV,Croatia,976269.0,2024-04-01,2024
202404,192,CUB,Cuba,27470.0,2024-04-01,2024
202404,196,CYP,Cyprus,91435.0,2024-04-01,2024
202404,203,CZE,Czechia,28790013.0,2024-04-01,2024
202404,204,BEN,Benin,730761.0,2024-04-01,2024
202404,208,DNK,Denmark,5549193.0,2024-04-01,2024
202404,212,DMA,Dominica,1516.0,2024-04-01,2024
202404,214,DOM,Dominican Rep.,1438419.0,2024-04-01,2024
202404,218,ECU,Ecuador,233277.0,2024-04-01,2024
202404,222,SLV,El Salvador,61788.0,2024-04-01,2024
202404,231,ETH,Ethiopia,1234083.0,2024-04-01,2024
202404,232,ERI,Eritrea,21510.0,2024-04-01,2024
202404,233,EST,Estonia,755969.0,2024-04-01,2024
202404,242,FJI,Fiji,22706.0,2024-04-01,2024
202404,246,FIN,Finland,50901789.0,2024-04-01,2024
202404,251,FRA,France,65003080.0,2024-04-01,2024
202404,258,PYF,French Polynesia,33620.0,2024-04-01,2024
