typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,276,DEU,Germany,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,28674100.0,False,5,u,28674100.0,False,38745300.0,False,0.0,False,,951736937.0,951736937.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,288,GHA,Ghana,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,167200.0,False,5,u,167200.0,False,38670.0,False,0.0,False,,856938.0,856938.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,300,GRC,Greece,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,65467.0,False,5,u,65467.0,False,193762.0,False,0.0,False,,3419187.0,3419187.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,308,GRD,Grenada,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,35.0,False,5,u,35.0,False,1707.0,False,0.0,False,,21102.0,21102.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,320,GTM,Guatemala,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,13464.0,False,5,u,13464.0,False,5317.0,False,0.0,False,,105192.0,105192.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,324,GIN,Guinea,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,709.0,False,5,u,709.0,False,54783.0,False,0.0,False,,458491.0,458491.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,328,GUY,Guyana,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,136.0,False,5,u,136.0,False,1286.0,False,0.0,False,,22377.0,22377.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,332,HTI,Haiti,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,89.0,False,5,u,89.0,False,6255.0,False,0.0,False,,98900.0,98900.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,340,HND,Honduras,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4707.0,False,5,u,4707.0,False,8419.0,False,0.0,False,,162919.0,162919.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,25288200.0,False,5,u,25288200.0,False,1453430.0,False,0.0,False,,90994584.0,90994584.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,348,HUN,Hungary,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5722650.0,False,5,u,5722650.0,False,2386250.0,False,0.0,False,,47366573.0,47366573.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,352,ISL,Iceland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,95.0,False,5,u,95.0,False,288.0,False,0.0,False,,12255.0,12255.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7252660.0,False,5,u,7252660.0,False,1650670.0,False,0.0,False,,39074598.0,39074598.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,364,IRN,Iran,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1470.0,False,5,u,1470.0,False,99055.0,False,0.0,False,,3019469.0,3019469.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,368,IRQ,Iraq,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11688.0,False,5,u,11688.0,False,266894.0,False,0.0,False,,2823487.0,2823487.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,372,IRL,Ireland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,423977.0,False,5,u,423977.0,False,65670.0,False,0.0,False,,1953521.0,1953521.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,376,ISR,Israel,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,114640.0,False,5,u,114640.0,False,1483000.0,False,0.0,False,,21883951.0,21883951.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,779940.0,False,5,u,779940.0,False,1548380.0,False,0.0,False,,32387094.0,32387094.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,384,CIV,Côte d'Ivoire,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1875.0,False,5,u,1875.0,False,18921.0,False,0.0,False,,434161.0,434161.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,388,JAM,Jamaica,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11523.0,False,5,u,11523.0,False,107208.0,False,0.0,False,,1813414.0,1813414.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,392,JPN,Japan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3716250.0,False,5,u,3716250.0,False,6381650.0,False,0.0,False,,222542584.0,222542584.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,398,KAZ,Kazakhstan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11658.0,False,5,u,11658.0,False,43328.0,False,0.0,False,,1317000.0,1317000.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,400,JOR,Jordan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,21596.0,False,5,u,21596.0,False,112359.0,False,0.0,False,,1383283.0,1383283.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,404,KEN,Kenya,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,837225.0,False,5,u,837225.0,False,234837.0,False,0.0,False,,3295955.0,3295955.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,28650500.0,False,5,u,28650500.0,False,11162900.0,False,0.0,False,,298138169.0,298138169.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,414,KWT,Kuwait,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12913.0,False,5,u,12913.0,False,21888.0,False,0.0,False,,482137.0,482137.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,417,KGZ,Kyrgyzstan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1333.0,False,5,u,1333.0,False,9466.0,False,0.0,False,,206766.0,206766.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,406.0,False,5,u,406.0,False,4818.0,False,0.0,False,,71891.0,71891.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,422,LBN,Lebanon,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6756.0,False,5,u,6756.0,False,140925.0,False,0.0,False,,2314918.0,2314918.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,428,LVA,Latvia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4620.0,False,5,u,4620.0,False,14762.0,False,0.0,False,,409045.0,409045.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,430,LBR,Liberia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,3.0,False,0.0,False,,2534.0,2534.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,434,LBY,Libya,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1990.0,False,5,u,1990.0,False,1327.0,False,0.0,False,,36053.0,36053.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,440,LTU,Lithuania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,27084.0,False,5,u,27084.0,False,55865.0,False,0.0,False,,826345.0,826345.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,442,LUX,Luxembourg,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2568.0,False,5,u,2568.0,False,430.0,False,0.0,False,,59376.0,59376.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,446,MAC,"China, Macao SAR",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,922.0,False,5,u,922.0,False,1262.0,False,0.0,False,,23719.0,23719.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,450,MDG,Madagascar,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,22624.0,False,5,u,22624.0,False,298673.0,False,0.0,False,,5669238.0,5669238.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,454,MWI,Malawi,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,190840.0,False,5,u,190840.0,False,10005.0,False,0.0,False,,234444.0,234444.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,10247600.0,False,5,u,10247600.0,False,872742.0,False,0.0,False,,24092277.0,24092277.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,462,MDV,Maldives,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3694.0,False,5,u,3694.0,False,23427.0,False,0.0,False,,123650.0,123650.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,466,MLI,Mali,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,64716.0,False,5,u,64716.0,False,175744.0,False,0.0,False,,1951794.0,1951794.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,470,MLT,Malta,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,739.0,False,5,u,739.0,False,379.0,False,0.0,False,,17707.0,17707.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,478,MRT,Mauritania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,760.0,False,5,u,760.0,False,14432.0,False,0.0,False,,279538.0,279538.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,480,MUS,Mauritius,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3951.0,False,5,u,3951.0,False,6361.0,False,0.0,False,,92991.0,92991.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,484,MEX,Mexico,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2120880.0,False,5,u,2120880.0,False,1816370.0,False,0.0,False,,41620295.0,41620295.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2724910.0,False,5,u,2724910.0,False,1743350.0,False,0.0,False,,48150892.0,48150892.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,496,MNG,Mongolia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,617.0,False,5,u,617.0,False,34779.0,False,0.0,False,,624784.0,624784.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,504,MAR,Morocco,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,28982.0,False,5,u,28982.0,False,279283.0,False,0.0,False,,3768538.0,3768538.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,508,MOZ,Mozambique,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,32623.0,False,5,u,32623.0,False,57012.0,False,0.0,False,,828086.0,828086.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,512,OMN,Oman,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,378.0,False,5,u,378.0,False,4062.0,False,0.0,False,,111486.0,111486.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,15.0,False,5,u,15.0,False,998.0,False,0.0,False,,37403.0,37403.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,520,NRU,Nauru,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,48.0,False,5,u,48.0,False,3894.0,False,0.0,False,,96795.0,96795.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,524,NPL,Nepal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,18273.0,False,5,u,18273.0,False,14384.0,False,0.0,False,,213108.0,213108.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,527,O19,"Oceania, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,20.0,False,5,u,20.0,False,1876.0,False,0.0,False,,32000.0,32000.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,528,NLD,Netherlands,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2439960.0,False,5,u,2439960.0,False,7750280.0,False,0.0,False,,151581205.0,151581205.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,531,CUW,Curaçao,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,803.0,False,5,u,803.0,False,866.0,False,0.0,False,,13565.0,13565.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,540,NCL,New Caledonia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,22.0,False,5,u,22.0,False,2654.0,False,0.0,False,,41799.0,41799.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,548,VUT,Vanuatu,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,10.0,False,5,u,10.0,False,768.0,False,0.0,False,,3394.0,3394.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,554,NZL,New Zealand,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,70379.0,False,5,u,70379.0,False,1175650.0,False,0.0,False,,22066451.0,22066451.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,558,NIC,Nicaragua,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,575.0,False,5,u,575.0,False,15853.0,False,0.0,False,,319977.0,319977.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,562,NER,Niger,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,32646.0,False,5,u,32646.0,False,13903.0,False,0.0,False,,132048.0,132048.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,879973.0,False,5,u,879973.0,False,1030110.0,False,0.0,False,,12809543.0,12809543.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,568,E19,"Other Europe, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,3.908,True,0.0,False,,92.0,92.0,4,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,579,NOR,Norway,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,119838.0,False,5,u,119838.0,False,123958.0,False,0.0,False,,3763247.0,3763247.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,586,PAK,Pakistan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,991002.0,False,5,u,991002.0,False,526577.0,False,0.0,False,,12676704.0,12676704.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,591,PAN,Panama,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,92162.0,False,5,u,92162.0,False,359255.0,False,0.0,False,,6896530.0,6896530.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,598,PNG,Papua New Guinea,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11.0,False,5,u,11.0,False,6290.0,False,0.0,False,,58316.0,58316.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,600,PRY,Paraguay,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,53326.0,False,5,u,53326.0,False,17547.0,False,0.0,False,,340412.0,340412.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,604,PER,Peru,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,67759.0,False,5,u,67759.0,False,126138.0,False,0.0,False,,2080155.0,2080155.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,442112.0,False,5,u,442112.0,False,330463.0,False,0.0,False,,6859495.0,6859495.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5315100.0,False,5,u,5315100.0,False,2018970.0,False,0.0,False,,55820253.0,55820253.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,620,PRT,Portugal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,65534.0,False,5,u,65534.0,False,50394.0,False,0.0,False,,2238776.0,2238776.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,624,GNB,Guinea-Bissau,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,1071.0,False,0.0,False,,6535.0,6535.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,626,TLS,Timor-Leste,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,54.0,False,5,u,54.0,False,1453.0,False,0.0,False,,24728.0,24728.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,634,QAT,Qatar,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,29783.0,False,5,u,29783.0,False,9201.0,False,0.0,False,,309411.0,309411.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,636,A79,"Rest of America, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,64.0,False,5,u,64.0,False,7379.0,False,0.0,False,,125733.0,125733.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,642,ROU,Romania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,684753.0,False,5,u,684753.0,False,399112.0,False,0.0,False,,16678725.0,16678725.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,643,RUS,Russian Federation,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,579350.0,False,5,u,579350.0,False,320527.0,False,0.0,False,,12890668.0,12890668.0,0,True,False
C,M,20240301,2024,3,202403,156,CHN,China,X,Export,646,RWA,Rwanda,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,26136.0,False,5,u,26136.0,False,17714.0,False,0.0,False,,307177.0,307177.0,0,True,False
